"id","filename","species","latitude","longitude","family","order","genus","year","gbif_species_to_verbatim","Specimen ID","Bnet UI","Familiy_kawahara","Genus_kawahara","Species_kawahara","kawahara_index","phy_tip_name","swallowtail","swallowtail_length","Csize","match_landmarks","match_tree"
"1039027751","1039027751_0_default.jpg","Battus polydamas","26.805403","-82.280023","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4991.27579501474","1039027751_0_default","Battus_polydamas"
"1039028343","1039028343_0_default.jpg.jpg","Papilio aristodemus","24.77238","-81.453743","Papilionidae","Lepidoptera","Papilio","1945","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4290.96419747357","1039028343_0_default","Papilio_aristodemus"
"1039033323","1039033323_0_default.jpg","Battus polydamas",NA,NA,"Papilionidae","Lepidoptera","Battus",NA,"Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4087.43793179786","1039033323_0_default","Battus_polydamas"
"1039033725","1039033725_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1947","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4562.22013706046","1039033725_0_default","Papilio_aristodemus"
"1039037014","1039037014_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1971","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4666.53248138272","1039037014_0_default","Papilio_aristodemus"
"1039037636","1039037636_0_default.jpg","Battus polydamas","18.122907","-76.48357","Papilionidae","Lepidoptera","Battus","1974","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3686.97128548623","1039037636_0_default","Battus_polydamas"
"1039040587","1039040587_0_default.jpg","Battus polydamas","26.805403","-82.280023","Papilionidae","Lepidoptera","Battus","1958","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4636.9023944763","1039040587_0_default","Battus_polydamas"
"1039042804","1039042804_0_default.jpg","Battus polydamas","18.321307","-76.807741","Papilionidae","Lepidoptera","Battus","1974","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3753.04797298143","1039042804_0_default","Battus_polydamas"
"1039043355","1039043355_0_default.jpg","Battus polydamas","18.516667","-72.316667","Papilionidae","Lepidoptera","Battus","1954","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3839.66595379077","1039043355_0_default","Battus_polydamas"
"1039045047","1039045047_0_default.jpg","Battus polydamas","18.321307","-76.807741","Papilionidae","Lepidoptera","Battus","1974","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3403.68301344294","1039045047_0_default","Battus_polydamas"
"1039047442","1039047442_0_default.jpg.jpg","Parides photinus","18.458144","-95.188207","Papilionidae","Lepidoptera","Parides","1985","Parides photinus","SRR8954530",NA,"Papilionidae","Parides","photinus","1840","SRR8954530_Parides_photinus","0","0","5867.67846051571","1039047442_0_default","Parides_photinus"
"1039047953","1039047953_0_default.jpg","Battus polydamas","20.6905879","-88.5798547","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4983.88913419029","1039047953_0_default","Battus_polydamas"
"1039050647","1039050647_0_default.jpg","Battus polydamas","18.321307","-76.807741","Papilionidae","Lepidoptera","Battus","1974","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4057.81211161877","1039050647_0_default","Battus_polydamas"
"1039051294","1039051294_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1971","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4622.94126339498","1039051294_0_default","Papilio_aristodemus"
"1039051445","1039051445_0_default.jpg.jpg","Papilio aristodemus","24.864613","-80.713989","Papilionidae","Lepidoptera","Papilio",NA,"Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4494.10142323246","1039051445_0_default","Papilio_aristodemus"
"1039052525","1039052525_0_default.jpg.jpg","Papilio aristodemus","18.539167","-72.313889","Papilionidae","Lepidoptera","Papilio","1955","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4475.81840605715","1039052525_0_default","Papilio_aristodemus"
"1039055150","1039055150_0_default.jpg","Battus polydamas","-1.904858","-55.517292","Papilionidae","Lepidoptera","Battus","1954","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4018.63609161118","1039055150_0_default","Battus_polydamas"
"1039056503","1039056503_0_default.jpg","Battus polydamas","19.2406117","-103.7302106","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3211.38769716458","1039056503_0_default","Battus_polydamas"
"1039059864","1039059864_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1971","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4516.54379752926","1039059864_0_default","Papilio_aristodemus"
"1039061370","1039061370_0_default.jpg","Battus polydamas","19.3206078","-103.7602116","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3564.13843753298","1039061370_0_default","Battus_polydamas"
"1039062857","1039062857_0_default.jpg","Papilio thoas","20.6905879","-88.5798547","Papilionidae","Lepidoptera","Papilio","1957","Papilio thoas","LEP44160","BN005293","Papilionidae","Papilio","thoas","1851","BN005293_LEP44160_Papilionidae_Papilioninae_Papilionini_Heraclides_thoas","1","2","5289.41968694109","1039062857_0_default","Papilio_thoas"
"1039064750","1039064750_0_default.jpg","Battus polydamas","-1.904858","-55.517292","Papilionidae","Lepidoptera","Battus","1954","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3950.86727709246","1039064750_0_default","Battus_polydamas"
"1039065786","1039065786_0_default.jpg","Battus polydamas","25.621199","-80.306617","Papilionidae","Lepidoptera","Battus","1968","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5464.38905553951","1039065786_0_default","Battus_polydamas"
"1039069994","1039069994_0_default.jpg","Papilio polytes","27.831145","129.148693","Papilionidae","Lepidoptera","Papilio","1991","Papilio polytes","GCA0008362151",NA,"Papilionidae","Papilio","polytes","1868","GCA_0008362151_Papilio_polytes","1","1","6694.28312588435","1039069994_0_default","Papilio_polytes"
"1039070139","1039070139_0_default.jpg","Battus polydamas","-14.716648","-38.97328","Papilionidae","Lepidoptera","Battus","1981","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3890.10700878523","1039070139_0_default","Battus_polydamas"
"1039070377","1039070377_0_default.jpg","Battus polydamas","18.050776","-76.793725","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3611.14163873421","1039070377_0_default","Battus_polydamas"
"1039070714","1039070714_0_default.jpg","Battus polydamas","26.595984","-77.006054","Papilionidae","Lepidoptera","Battus","1983","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4949.379924536","1039070714_0_default","Battus_polydamas"
"1039073308","1039073308_0_default.jpg","Battus polydamas","-27.160022","-52.417166","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3445.96892840025","1039073308_0_default","Battus_polydamas"
"1039075520","1039075520_0_default.jpg","Battus polydamas","18.540434","-72.316747","Papilionidae","Lepidoptera","Battus","1955","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4074.34885671318","1039075520_0_default","Battus_polydamas"
"1039075561","1039075561_0_default.jpg","Battus polydamas","18.516667","-72.316667","Papilionidae","Lepidoptera","Battus","1955","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3999.26549204976","1039075561_0_default","Battus_polydamas"
"1039076213","1039076213_0_default.jpg","Battus polydamas","20.6905879","-88.5798547","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5190.56415184323","1039076213_0_default","Battus_polydamas"
"1039076295","1039076295_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1944","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4292.94966915523","1039076295_0_default","Papilio_aristodemus"
"1039078325","1039078325_0_default.jpg","Battus polydamas","28.29199","-81.407593","Papilionidae","Lepidoptera","Battus","1987","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5625.62466649705","1039078325_0_default","Battus_polydamas"
"1039080161","1039080161_0_default.jpg","Battus polydamas","19.2406117","-103.7302106","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3779.09198187872","1039080161_0_default","Battus_polydamas"
"1039081196","1039081196_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1971","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4871.15176216057","1039081196_0_default","Papilio_aristodemus"
"1039082272","1039082272_0_default.jpg","Battus polydamas","25.621199","-80.306617","Papilionidae","Lepidoptera","Battus","1969","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5903.75756537309","1039082272_0_default","Battus_polydamas"
"1039086457","1039086457_0_default.jpg","Battus polydamas",NA,NA,"Papilionidae","Lepidoptera","Battus",NA,"Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4765.43584942658","1039086457_0_default","Battus_polydamas"
"1039087663","1039087663_0_default.jpg","Battus polydamas","26.805403","-82.280023","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3846.23298441475","1039087663_0_default","Battus_polydamas"
"1039087742","1039087742_0_default.jpg","Battus polydamas","19.3206078","-103.7602116","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4868.74593099702","1039087742_0_default","Battus_polydamas"
"1039092892","1039092892_0_default.jpg","Battus polydamas","19.3206078","-103.7602116","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4931.87094235038","1039092892_0_default","Battus_polydamas"
"1039095116","1039095116_0_default.jpg","Battus polydamas","29.028873","-80.889791","Papilionidae","Lepidoptera","Battus","1975","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5075.1566284303","1039095116_0_default","Battus_polydamas"
"1039097116","1039097116_0_default.jpg","Battus polydamas","9.156285","-79.846226","Papilionidae","Lepidoptera","Battus","1955","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4175.59302494867","1039097116_0_default","Battus_polydamas"
"1039097745","1039097745_0_default.jpg","Battus polydamas","25.814076","-80.209671","Papilionidae","Lepidoptera","Battus","1934","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4716.57353762241","1039097745_0_default","Battus_polydamas"
"1039099600","1039099600_0_default.jpg","Battus polydamas","25.814076","-80.209671","Papilionidae","Lepidoptera","Battus","1939","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4861.01109724098","1039099600_0_default","Battus_polydamas"
"1039100176","1039100176_0_default.jpg","Battus polydamas","18.540434","-72.316747","Papilionidae","Lepidoptera","Battus","1955","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3831.43731676508","1039100176_0_default","Battus_polydamas"
"1039101686","1039101686_0_default.jpg","Battus polydamas","-9.296795","-76.005493","Papilionidae","Lepidoptera","Battus","1965","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3662.44666440346","1039101686_0_default","Battus_polydamas"
"1039101767","1039101767_0_default.jpg","Battus polydamas","20.6905879","-88.5798547","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5298.69574101023","1039101767_0_default","Battus_polydamas"
"1039103387","1039103387_0_default.jpg","Battus polydamas","9.156285","-79.846226","Papilionidae","Lepidoptera","Battus","1955","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4138.48747572105","1039103387_0_default","Battus_polydamas"
"1039103926","1039103926_0_default.jpg.jpg","Papilio aristodemus","18.525817","-72.294048","Papilionidae","Lepidoptera","Papilio","1954","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4435.95853233549","1039103926_0_default","Papilio_aristodemus"
"1039108182","1039108182_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1944","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4208.81016619899","1039108182_0_default","Papilio_aristodemus"
"1039110454","1039110454_0_default.jpg","Battus polydamas","18.526944","-72.320833","Papilionidae","Lepidoptera","Battus","1954","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4423.38733775373","1039110454_0_default","Battus_polydamas"
"1039111202","1039111202_0_default.jpg","Battus polydamas","-27.213696","-49.646142","Papilionidae","Lepidoptera","Battus","1954","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3502.37640939691","1039111202_0_default","Battus_polydamas"
"1039111362","1039111362_0_default.jpg","Battus polydamas",NA,NA,"Papilionidae","Lepidoptera","Battus",NA,"Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5311.85219405623","1039111362_0_default","Battus_polydamas"
"1039111956","1039111956_0_default.jpg","Battus polydamas",NA,NA,"Papilionidae","Lepidoptera","Battus",NA,"Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3529.42599794924","1039111956_0_default","Battus_polydamas"
"1039112062","1039112062_0_default.jpg","Battus polydamas","27.93369","-81.58707","Papilionidae","Lepidoptera","Battus","1940","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4764.20706883108","1039112062_0_default","Battus_polydamas"
"1039113959","1039113959_0_default.jpg.jpg","Parides photinus","13.884444","-89.445833","Papilionidae","Lepidoptera","Parides","1974","Parides photinus","SRR8954530",NA,"Papilionidae","Parides","photinus","1840","SRR8954530_Parides_photinus","0","0","4682.90337798037","1039113959_0_default","Parides_photinus"
"1039114215","1039114215_0_default.jpg","Battus polydamas","-23.3","-51.15","Papilionidae","Lepidoptera","Battus",NA,"Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3346.13687184192","1039114215_0_default","Battus_polydamas"
"1039115529","1039115529_0_default.jpg","Battus polydamas","-1.033333","-77.666664","Papilionidae","Lepidoptera","Battus","1979","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3613.73329706275","1039115529_0_default","Battus_polydamas"
"1039117715","1039117715_0_default.jpg","Battus polydamas","-27.160022","-52.417166","Papilionidae","Lepidoptera","Battus","1956","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3715.73789031196","1039117715_0_default","Battus_polydamas"
"1039122649","1039122649_0_default.jpg","Battus polydamas","-23.439285","-45.071507","Papilionidae","Lepidoptera","Battus","1975","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3755.86548039197","1039122649_0_default","Battus_polydamas"
"1039125921","1039125921_0_default.jpg","Battus polydamas","25.814076","-80.209671","Papilionidae","Lepidoptera","Battus","1933","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5325.67510978655","1039125921_0_default","Battus_polydamas"
"1039127125","1039127125_0_default.jpg","Battus polydamas","18.321307","-76.807741","Papilionidae","Lepidoptera","Battus","1974","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3687.81297310479","1039127125_0_default","Battus_polydamas"
"1039129689","1039129689_0_default.jpg","Battus polydamas","18.050776","-76.793725","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3739.31254393104","1039129689_0_default","Battus_polydamas"
"1039132446","1039132446_0_default.jpg","Battus polydamas","18.526944","-72.320833","Papilionidae","Lepidoptera","Battus","1954","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3571.1969963445","1039132446_0_default","Battus_polydamas"
"1039134474","1039134474_0_default.jpg","Battus polydamas","19.3206078","-103.7602116","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3318.90552993001","1039134474_0_default","Battus_polydamas"
"1039141000","1039141000_0_default.jpg","Battus polydamas","20.869987","-87.599798","Papilionidae","Lepidoptera","Battus","1957","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5516.34751700797","1039141000_0_default","Battus_polydamas"
"1039141619","1039141619_0_default.jpg","Battus polydamas","9.156285","-79.846226","Papilionidae","Lepidoptera","Battus","1955","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3981.63550976229","1039141619_0_default","Battus_polydamas"
"1039143539","1039143539_0_default.jpg","Battus polydamas","26.595984","-77.006054","Papilionidae","Lepidoptera","Battus","1983","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5443.83751447451","1039143539_0_default","Battus_polydamas"
"1039149818","1039149818_0_default.jpg","Battus polydamas","-27.160022","-52.417166","Papilionidae","Lepidoptera","Battus","1956","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3654.67996343045","1039149818_0_default","Battus_polydamas"
"1039154559","1039154559_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1944","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","5012.14494925077","1039154559_0_default","Papilio_aristodemus"
"1039155026","1039155026_0_default.jpg","Battus polydamas","-27.160022","-52.417166","Papilionidae","Lepidoptera","Battus","1967","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3501.56336487004","1039155026_0_default","Battus_polydamas"
"1039156873","1039156873_0_default.jpg","Battus polydamas",NA,NA,"Papilionidae","Lepidoptera","Battus",NA,"Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4921.09933521972","1039156873_0_default","Battus_polydamas"
"1039162834","1039162834_0_default.jpg","Battus polydamas","25.621199","-80.306617","Papilionidae","Lepidoptera","Battus","1972","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5013.81915664097","1039162834_0_default","Battus_polydamas"
"1039164319","1039164319_0_default.jpg","Battus polydamas","28.96638","-81.23589","Papilionidae","Lepidoptera","Battus","1953","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5157.28900724984","1039164319_0_default","Battus_polydamas"
"1039166936","1039166936_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1944","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4298.78210560852","1039166936_0_default","Papilio_aristodemus"
"1039168489","1039168489_0_default.jpg","Battus polydamas","26.595984","-77.006054","Papilionidae","Lepidoptera","Battus","1983","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5509.08026417296","1039168489_0_default","Battus_polydamas"
"1039169994","1039169994_0_default.jpg","Battus polydamas","26.595984","-77.006054","Papilionidae","Lepidoptera","Battus","1983","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5147.93466767985","1039169994_0_default","Battus_polydamas"
"1039172720","1039172720_0_default.jpg","Battus polydamas","-17.842428","-40.345326","Papilionidae","Lepidoptera","Battus",NA,"Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","3881.46811084414","1039172720_0_default","Battus_polydamas"
"1039176341","1039176341_0_default.jpg.jpg","Papilio aristodemus","25.1546","-80.380882","Papilionidae","Lepidoptera","Papilio","1945","Papilio aristodemus","SRR6727429",NA,"Papilionidae","Papilio","aristodemus","1850","SRR6727429_Papilio_aristodemus","1","1","4284.83808098976","1039176341_0_default","Papilio_aristodemus"
"1039176389","1039176389_0_default.jpg","Teinopalpus imperialis","26","93","Papilionidae","Lepidoptera","Teinopalpus","1947","Teinopalpus imperialis","RE-07-F012",NA,"Papilionidae","Teinopalpus","imperialis","1831","RE07F012_Papilionidae_Papilioninae_Teinopalpini_Teinopalpus_imperialis_ME","1","2","6121.92420376143","1039176389_0_default","Teinopalpus_imperialis"
"1039177776","1039177776_0_default.jpg","Battus polydamas","-1.90833","-55.51889","Papilionidae","Lepidoptera","Battus","1954","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","4094.51471007249","1039177776_0_default","Battus_polydamas"
"1039179018","1039179018_0_default.jpg","Battus polydamas","25.814076","-80.209671","Papilionidae","Lepidoptera","Battus","1933","Battus polydamas","LEP15366",NA,"Papilionidae","Battus","polydamas","1832","LEP15366_Papilionidae_Papilioninae_Troidini_Battus_polydamas_polydamas_ME","0","0","5271.41122948115","1039179018_0_default","Battus_polydamas"
